listing_id,id,date,reviewer_id,reviewer_name,comments
15400,441942910,43577,138449721,Sarah,"We had a lovely and comfortable stay in Philippa’s flat. The location is great, we found several excellent restaurants nearby (favorites were Murials and the Ivy), and it’s a short walk to the Kensington Station. The flat is cozy and bright, it got a little warm with the windows closed but once you open a couple there are lovely breezes that cool it right down. The shower is amazing with fantastic water pressure! Philippa is very responsive to questions and never took more than a day to respond even while she is on her own vacation.  We traveled on our 1st anniversary and she left us a welcome card and an anniversary card also which was so sweet. Highly recommend!"
15400,448626017,43590,100840491,Tim,"As advertised, it is a great place to stay. This was my third visit and I hope to return next year."
15400,506158053,43687,80916737,Rebecca,This was a perfect place to stay for 10 days while sightseeing in London. It was a little larger than I anticipated and was quite comfortable for two. The location is excellent — close to several bus lines and lots to do within walking distance. The construction was not very disruptive since it took place mostly when we were awake and out of the house. Overall an excellent experience. Just be sure to follow Philippa’s instructions rather than GPS in finding the address!
15400,518739648,43704,121806482,Маргарита,"Квартира очень уютная, небольшая, расположена в благополучном и красивом районе Челси. Состоит из небольшого коридора, спальни с кроватью шириной примерно 140-150 см. и объединённой гостиной с кухней, в обеих комнатах по два окна на разные стороны, они очень светлые. 
Автобусная остановка Chelsea Old Town Hall и большой супермаркет Waitrose, работающий с 7-30 до 22 часов, расположены в 5 минутах пешком. До станции метро прогулочным шагом минут 15. В 10 минутах пешком к центру на Кинг Роуд есть недорогие  места, чтобы перекусить - Pret A Manger и Itsu, да и вся улица представляет собой сплошные магазинчики. 
В квартире есть все, что может потребоваться во время проживания, включая посуду и кухонную утварь для приготовления различных блюд. Приятно, что есть капсульная кофемашина Нескафе Дольче Густо и тостер.
Wi-fi есть, работает нормально, также есть Нетфликс со всевозможными фильмами, мультфильмами и передачами (на английском, разумеется). 
Хозяйка, Филиппа, отвечает на любые вопросы через связь на сайте очень любезно, оперативно и подробно. 
Непосредственно рядом с домом идёт реконструкция здания, работы начинаются примерно с 7-30 в будни, заканчиваются достаточно рано, в выходные не работают. Мы в это время встаём, нам шум от стройки не мешал, но для кого-то может быть важно."
15400,534972396,43731,173384412,Игорь,"Great time in London!
 Thanks to the owner of a beautiful house"
15400,619062614,43906,94988736,Michael & Julie,The location is excellent.  Shops and cafes  a block away. The flat is located in a quiet building on a quiet street.  There is construction going on next door but it did not bother us. It was very comfortable and a relaxing place to return at the end of a long day.  We would definitely stay again.
17402,204492,40623,348244,Edward,"Amazing location - great apartment, plenty of room for 4 - with space for more.  Well appointed rooms.  Easy to get to.  A great stay."
17402,351501,40728,626399,Eric,"Great place. Less than a 5 minute walk to Warren Street Tube Station, and buses to Piccadilly Circus, Charing Cross/Trafalgar Square, King's Cross/St. Pancras.
Clean, safe neighborhood with restaurants and pubs steps away.
A Tesco, Sainsbury and Pret a Manger are really close. 3 bds and 2 bthrm were enough to comfortably house 6 adults. Full kitchen, dish washer, and washing machine were a plus. No complaints. Would stay here again. Thanks Liz."
17402,541393,40804,719940,Ana Paula,"O apartamento é muito bom e a localização ótima, perto de várias estações de metro, supermercado, restaurantes e da até para ir caminhando para a Oxford Street. Apenas tivemos dificuldade com a utilização das máquinas de lavar louça e roupa. E Liz foi pronto ao atender nosso chamado para um reparo de urgência.

The flat is very nice and great location, near several tube stations, supermarkets, restaurants, also walking up to go to Oxford Street. We only had difficulty with the use of dishwashers and the washing machine, but Liz was ready to meet our call for an urgent repair."
17402,593645,40819,1149659,Barry And Michelle,"The apartment was very clean, easy to use and was a great temporary home for us.  We stayed here for 9 days as we did some day trips out to various other cities across the UK.  The location is absolutely fabulous.  It is within walking distance of at least 5 different tube lines and two national rail stations, so day trips are super easy.  There are a host of restaurants, pubs, grocery stores, etc. in easy walking distance.  I would absolutely recommend this place to anyone!"
17402,648636,40836,562216,Michael,"Liz was really great to accomodate our need for an apt. only ONE day before we were leaving for London.

The apt. is very cute.  Liz left really detailed information about the apt. and was available in case we needed anything.

We love the neighborhood (walking distance to Soho/West End) and it was perfect for our needs."
17402,687149,40849,242561,Jean-François,"Super  situation pour un appartement tres correct 
tres bien dans l'ensemble."
17402,941211,40961,1619204,Carlos,Everything was perfect. I woud recommend this flat.
17402,1059764,40997,1860636,Mickael,The location is perfect and the flat is very nice for 3 couples. Nice place to spend a good week-end or holidays in London. Enjoy
17402,1153938,41019,1383578,Sylvia,Perfect location - perfect flat! Couldn't get any better! Really enjoyed our stay and hope to be back soon!
17402,1314781,41050,1877479,Jesus,"Buena estancia. A 5 minutos de dos paradas de metro, barrio tranquilo. Bien dotado de instalaciones y cómodo para seis personas en tres habitaciones dobles más salón y dos baños completos. Recomendable sin duda."
17402,1964976,41134,1447834,Wendy,"The apartment was in a great central location for the Olympics and very close to the underground and restaurants.  It was a clean (except for some silver fish in one of the bathrooms) and comfortable apartment.  I was not happy with the number of bathroom towels provided.  There were 5 of us so we were given 5 bath towels, 2 hand towels and no wash clothes.  We were there for 9 days and the washing machine broke early in our stay.  Our towels got a little ripe by the end or our stay. 

Liz was responsive when we emailed her, but I would have liked better communication on confirming our stay as it got closer.  We paid for the flat 6 months in advance because it was for the Olympics so I started to get worried when I did not hear from her.  I finally emailed her just over a week before we were to arrive to confirm our stay and find out how we were to access the flat.  When she responded, she confirmed the place but said nothing about accessing it.  Finally a day before we were to arrive she emailed the access info. 

Lastly, The second day we were there the washing/dryer machine jammed and would not open.  Liz sent someone out to fix it and told us it was a broken handle, but didn't let us know it wouldn't be fixed until after we were gone.  We found this out only after sending an inquiring email.  She never once talked with us about paying for the repair.  When we got home we received an email from an Airbnb mediator to pay for the repair.   Through Airbnb we came to a compromise and paid half of the repair though we did not break the handle.  Liz is responsive and nice, but often does not initiate communication when it would be appropriate and helpful.  "
17402,2463153,41183,2874775,Phil,"Overall, the stay here was pleasant and met all our needs for our time in London.  

Pros: 
Location is close to several tube stations making it easy to get around the city.
Lots of space where you can really spread out, bright with lots of windows.
Numerous restaurants and pubs nearby to get something to eat or drink.
Close to several grocery and pharmacy.
Liz provided a nice welcome guide with recommendations. 

Cons:
Several baby silverfish in the bathrooms.
Front bedroom facing the street can be very noisy at night with pub patrons on their way home. (back two bedrooms were quiet).
Keys and check in details were sufficient without a problem, but not provided until the day prior."
17402,7478022,41539,6142699,Peter,"idealer Platz um in London Urlaub zu machen,
alles ist vom Appartement zu Fuss zu erreichen,
die Ausstattung des Apartments ist sehr gut, es ist sauber und hat viel Platz, die Gastgeber sind sehr nett und immer ansprechbar wenn es Probleme gibt. Sehr zu empfehlen."
17402,8335532,41573,6223326,Ratko,"Great and clean place if you need a central location in London. Great if you have couples (2 queen beds), and big and equiped kitchen. Nice place if you enjoy restaurants and pubs in central London.

Jack and Liz were great hosts - everything work perfectly."
17402,8688384,41590,8926815,Nat,"A cozy and lovely flat in a great location. No surprises from the posting, and the owner was very responsive with questions or needs."
17402,10523344,41693,12085881,Marta,"I went with five more friends to Liz's apartment in Fitzroy Street. Surely, the best apartment i have ever been to. Firstly, Liz couldn't have been nicer to us!The flat was even better that in the pictures. Everything was great, (two bathrooms and 3 bedrooms). Location couldn't have been better. Everything was within walking distance(british museum, candem town, oxford circuss, pica dilly) or you could get the Warren Street Tube and you arrived everywhere in less than five minutes. The house was very near to Tesco Express and Salsbury Supermarkets, Pharmacies and everything you could ever head. Furthermore, the best night clubs in London (Libertine, Maddox and Cirque du Soire) were all a 15 minute walk. We stayed four days and we didn't have to pick any taxi!. The great majority of the Buses stopped in Tottenham Court Row(less than 3 minute walk from the house). 
I definitely recommend this house, as when we arrived, it couldn't be more clean. There was a dishwasher, washing machine, iron...everything you could need.
We didn't stay much on the flat as we went on a tourist trip, but it was extremely pleasant arriving to the flat,as it was great located and beds were extremely confortable.
I wont regret staying again in Liz's apartment!"
17402,10929823,41711,1003636,Rachel,Great location and great apartment !
17402,11089682,41718,11068731,Sylvie,"Pictures are true to the apartment. The apartment is very well located for transports, stores and shopping. The center of london is within walking distance.
The apartment was clean, quiet and well-equipped. Only the noise in the street during the night was a little annoying.
Liz is very attentive to her guests.
I definitely recommend this apartment.
"
17402,12266670,41757,10633770,Elena,Very nice apartment and excellent location
17402,14802929,41816,12498535,Yvon,"Séjour tres agreable,confort total,facile d""acces au
 transport en commun,metro,autobus.,
Pour nous l'accueuil fut tres courtois,car ce fut a la derniere minute.
A conseiller pour cinq personnes ou plus."
17402,18469007,41878,11055724,Sa,"房子与照片相符,房间很干净,各种设施用具一应俱全｡位置也特别好,很近的地方就有2个地铁站,还有汽车车站,附近有好几个餐厅,还有超市｡去大英博物馆､牛津街､帕丁顿火车站､还有各大景点都很方便｡
Liz特别好,一直和保持着邮件联系,各种信息都会提前发邮件给我｡以后如果有机会再来伦敦,希望还有机会住Liz的公寓｡"
17402,25687272,42027,23242286,Cam,"The flat is well located, a short walk to two tubes stations (Victoria line and Northern line). There is good informational material sent in advance to help with arrival, and good reference material in the flat.
One downside of being well located is that the flat tends to be very noisy at night. Directly across the street is a 140 room LSE student residence, and with a student pub on the street corner, there is a lot of activity directly below the flat between the pub and the residence. We stayed for seven nights, and basically every night was very noisy until late.
This three bedroom flat would be a decent place to stay for the money except for one thing - two of the three beds have extremely poor quality mattresses. Before renting the flat, I specifically asked Liz about the mattress quality, and she assured me that the mattresses were of good quality. Well this was unfortunately for me and my family a blatant misrepresentation. One bed has a decent double mattress. The other two beds have really really bad mattresses, the kind where the springs are to the surface and little or no support or padding. To make matters worse, one of the beds has broken slats, so you sort of ooze downward in the middle. I reported this after our first (sleepless) night, and Liz's partner Jack came over to the flat. I showed him the two bad mattresses, and he seemed surprised at how bad they were, said he agreed that they were not of acceptable quality, and that he'd try to get them replaced immediately, but given it was a Saturday he said in all likelihood we wouldn't get new mattresses delivered until Monday. I said that was ok, and I appreciated his honesty about how bad the mattresses were, and his willingness to deal with the situation. Well, on Monday no mattresses arrived, nor any message from Jack or Liz about a change of plans. After two of my emails went unanswered, Liz finally answered to say that the existing mattresses were actually fine (!), that she's slept in the flat many times and that she's never had complaints before!!!! She didn't bother explaining how Jack could have been so wrong in his assessment. She had the nerve to tell me ""different beds suit different people I guess"". If the two mattresses were not of throw-away quality, why would Jack suggest replacing them immediately if they were not crappy?? The reason i'm making a big deal of this, as I've told Liz, is that the ONLY question I had of Liz before renting the flat was whether the mattresses were of decent quality.  She misrepresented the facts, and then despite her partner Jack agreeing with me, she would not admit she had lied to me. So buyer beware of what Liz has to say! I would suggest looking elsewhere. "
17402,25855435,42031,22523302,Hasan,The apartment was lovely and in a perfect location near great places to eat and famous streets of London and landmarks as well so its great for exploring the city. The hosts were so helpful and even made sure to fix the lights in the living room that were damaged by a previous guest before we even got there. They also provided a helpful info pack about London which was great for exploring. I would definitely recommend the apartment and the hosts to other people and hope I can use the apartment again another time.
17402,26977469,42058,22894862,Sydney,"Very comfortable flat located in a great, central neighborhood! So many restaurants and pubs were within walking distance, as well as grocery stores and shopping. The flat itself was cozy and had everything we needed. Liz was a fantastic host and was always quickly responsive to all of our questions. A great experience in London!"
17402,29721005,42106,24330073,Itziar,"Nos hemos alojado en este apartamento una familia de 6 personas, entre ellos 2 personas de mas de 70 y 2 niños y nos hemos encontrado muy a gusto. El apartamento ha sido muy comodo, super agradable y sobre todo muy bien situado en un barrio centrico y tranquilo. Muy recomendable. Liz lo tiene muy bien organizado lo que facilita enormemente la experiencia. Repetiria sin dudarlo
"
17402,276675678,43265,4599097,Darius,Newly refurbished 3 bed in central London - round the back of Tottenham Court Rd. Walking distance to a million restaurants cafes and anything else Central London. Stayed here with my wife baby and mother in law. Suited us perfectly! Good communications by Liz and Frank. Apartment is as advertised. Clean modern and well located. Would stay again!
17402,279344150,43271,194024872,Mohit,Liz is a great host . very specific and informative.  flat is above expectation . centrally located and 5-7 mins walk to warren street . very good interior and superb cleanliness.kitchen well equipped .   overall great experience.  Shall book again .
17402,285980343,43286,6265489,Shirley,"A lovely place in a great neighborhood. I stayed here with my husband, 2 of my children and a friend. It is perfectly fit for 5 of us. Liz is very responsive and helpful in answering all my questions and giving all the informations I need to know, especially for check in and check out. We love the location, very close to restaurants and groceries as well as the tube station. All can be reached by walking distance in a couple blocks aways. The apartment is very clean and new, just as shown in pictures in airbnb. Check in and check out were super easy. Liz sent me the instructions for both in advance. The only one reason is just the water is very long to get warm and low water pressure in shower. Aside from that the apartment is just perfect. Thank you again Liz for having us and being a great host. We can’t wait to go back London and stay at your place again."
17402,287672600,43289,98288909,Vivian,Everything was great. 
17402,297598595,43309,31374365,Jeff,"Liz is a fantastic host, very attentive and full of information on local activities and things to keep the family busy.  The place was very clean, and in a great location.   Thanks Liz!"
17402,300073345,43313,42360082,Margarita,"You can’t beat the location of this flat, close to restaurants, bars, tube station, British museum, Oxford street.
The front room is a bit noisy at night time but the noise of the fan will block the street noise.
Great place to stay."
17402,304407627,43321,189625916,Sharon,Perfectly located for all sightseeing in London yet on a quiet side street :)
17402,307359122,43326,70903636,Yossi,"Great location great flat fully equiped
 highly recommended"
17402,312365083,43335,868940,Lilia,"Excelente departamento, ubicación y prestaciones. Impecable estadía! "
17402,315191227,43340,37948006,Daniel,"This is a spacious, modern, clean, well-equipped apartment with a courteous and responsive host. There are three underground stations within 8 mins walk, which is very convenient. The apartment is located in the shadows of the BT Tower and in the stomping grounds of the College of London. I highly recommend the apartment, but if you are looking for a quaint neighborhood, you might look elsewhere. Good value."
17402,321762934,43354,123823749,Sherrie,"We really enjoyed our stay here. The apartment was very clean and had the perfect amount of space for our party of four adults. The showers had great water pressure and the linens were very nice. One of the best features was it’s central location, just a short walk to multiple tube stations. That made it easy to pop back in later in the evening to recharge phones, grab coats, etc. The building was quiet and got great light. Overall, a really great experience. The only thing we would change is how you get the keys to the place. It’s a little confusing, especially after a long day of travel. On the plus side, Liz was very helpful and answered our call immediately when we needed assistance retrieving the keys. We highly recommend and would stay here again."
17402,324992963,43361,62461617,Eric,"Location, location, location. We just had a great stay at this apt. It’s cozy in as smaller than you might think from the pics, but it’s immaculately clean and was cozy in all the right ways for my family ( there were 3 of us). You are minutes away from everything you’ll want to do in London, and the hosts are very communicative and helpful. We will definitely book again.  Also beds are very comfortable."
17402,334501407,43382,194007854,Daisuke,清潔感があって設備も整っています｡近隣にｽｰﾊﾟｰもあり､生活しやすいです｡
17402,337016930,43388,12751879,Joshua,"Fantastic location - really in the middle of the best area of London. Easy walk to great sites like Oxford St, Covent Garden etc. Beautiful place, found it to be quiet as well. Well appointed, has a washer/dryer which was very useful as we were on a long trip. Liz was always helpful and communicative. Would definitely stay again!"
17402,440067588,43575,139932144,Ignacio,"Gracias Liz, muy confortable tu casa, y en una muy buena ubicación para conocer Londres !"
17402,472353173,43635,255550529,Vikash,"This place is centrally located. Very convenient for outside London people who are coming for first time. All required amenities including public transport/groceries/entertainment/leisure are at door step almost.
Entire flat was really clean and nice but  out of 3 bed room, 1 is relatively smaller. The host Liz was very professional and provided all possible information well on time.
Only miss was laundry and maid services for daily cleaning was not there and we were asked to pay if we choose. If you are planning to stay for more than a day then pls be ready to keep house clean and before leaving also it was clearly instructed that flat needs to be handover in the aame condition. Which sometimes practically not possible as travellers are in hurry to checkout mostly.
Overall place was really peaceful and I would recommend for family stay anytime. Just compare the cost while booking.
Cheers!!
Vikash Anand
Mumbai, India"
17402,558076811,43771,17090827,Danny,"Nice place, good location, hosts are very responsive and accommodating. We enjoyed our stay and would stay again."
25123,35618,40282,64366,Adeline,"10,000 times better and cheaper than staying at a hotel! The house is immaculate, very spacious and very well decorated and all the furniture is brand new. It's very quiet outside so you can sleep soundly...Grace is a wonderful host who really makes sure your stay is comfortable and the best ever...and a wonderful cook too...her dishes are delicious! Location is perfect...5 min walk from huge 24 hrs Tesco, tube station 2 min walk, High Street 3 min walk and Brent Cross Shopping Mall is around 7 min walk."
25123,41216,40307,115343,Anna,"Grace's house is so clean! It's probably the cleanest I have ever seen. The room is super comfy and rather roomy. She's a great host.


"
25123,42724,40313,124164,Adi,"Even though this review is late.. I would not miss giving it for the world.

Stuart and I were plannin gour move to London from Wales and looking for properties over one weekend, decided to look at airbnb.

True to the past reviews Grace has recieved, she is prompt in getting back in touch with you. In my case at 11.45pm so that we could be confirmed for the next evening.

She is a fantastic hostess with a home thats as warm as her. She welcomed us with open arms and an open heart and never made us feel like guests.

Grace was a pleasure... is every possible way. And I will recommend her hands down.

Anytime!!"
25123,45398,40321,123836,Phoebe,"Grace G is awesome, very courteous and friendly in person. She offers great hospitality which I appreciate. Her home is modern, well-maintained, clean and comfortable. The location is at a quiet and nice suburban neighborhood within walking distance to tube station. The house is equipped with WIFI internet, which is convenient to use with notebook. Besides fresh linen and towel, she also provides breakfast. The kitchen is stocked with grocery items which guests can help themselves with. Overall I have a pleasant stay."
25123,48174,40329,107553,Marian,"Grace G is a lovely, friendly and thoughtful
person. Our room was quite adequate and overlooked the garden. The neighborhood is a very interesting mix of Hasidic Jews and Asians.
Breakfast provisions were excellent-exotic yogurt flavors we cannot get in the U.S. Grace was kind enough to leave an umbrella at our door on a day that looked like it might rain and she served as our alarm clock one morning when we had to rise at 5:30AM. The closest tube is Brent Cross-a brisk 10 minute walk. We would highly recommend staying with Grace G.
Marian & Russell"
25123,52972,40343,109432,Rick,"I'm so glad I decided to stay at Grace's place.  It's so comfortable, clean, and pretty.  Everything I needed was there.  The neighborhood is great and I had a wonderful time walking through it and seeing the local shops. Grocery stores and public transportation are very easy to get to. Grace herself is the perfect host, very generous and a gracious person.  I really hope I can meet Grace again and perhaps offer her the same hospitality she offered me.  Thank you so much Grace!!"
25123,53508,40344,109432,Rick,What can I say about Grace that isn't already said?  She's wonderful; I would definitely stay here again!
25123,54184,40346,80489,Mohd Rafie,"Grace's house is the first Airbnb experience for my girlfriend's parents. Thus, in the first place, I really hope it would be a wonderful experience - I am not glad the parents like the experience.

Moreover, the house is very clean, well-arranged and welcoming. Grace herself is very friendly, kind and respectful. I highly recommend this apartment to other travelers. "
25123,55418,40349,109432,Rick,"Grace is so kind, I decided the best idea was to just stay with her more nights!"
25123,56274,40351,109432,Rick,"Grace couldn't get rid of me!! I just kept adding days, but she was very gracious and accepted my requests to extend my visit.  Thank you!!"
25123,57178,40354,138206,Luca,"Simple, lovely place, short and easy walk from the underground, tucked away in a zone 3 residential area not distant from Golders Green and Hampstead Heath (a plus for runners). Grace is a wonderful and friendly host; your privacy is guaranteed but you will find her for a nice chat if you wish to. Thanks again! I really enjoyed it."
25123,58510,40357,80489,Mohd Rafie,"We made a come-back and nothing I wish to add besides you are free to use the kitchen (probably the best part in the house for me, personally).

We had a pleasant stay at Grace apartment. We feel like home."
25123,61650,40365,124030,Paul,"I felt comfortable, very much at home.  Access was easy, lots of space, very good breakfast food, drinks, were provided. The kitchen is great, and Grace is really pleasant and helpful, with taxi reservations, info, etc.   Two tube stops handy. Only one caution: the shower is weird, hard to adjust the temperature, and there's no curtain so the floor gets wet. "
25123,68950,40384,75078,Angela,Grace was a very gracious host; her apartment is very convenient for visiting London; just a 10 minute walk to the Tube stop.  She keeps a very clean and tidy apartment and my girlfriend and I were pleasantly surprised at how large the bedroom is.  Would definitely recommend and will stay there again!
25123,79991,40407,120013,Victor,"Grace's house is very clean, cosy, tidy and lovely. We totally recommend. The room we stayed is very comfortable and spacious. The place is about 8 minutes walking from the underground station, on the Northern Line, which is divided in two branches and takes you directly to important places in the city center. There are bus stops and a great supermarket very near as well. After all, Grace is really nice and friendly, we had such a good time with her. Thanks, Grace!  You're welcome in our house, so we can prepare other different dishes together."
25123,88171,40422,118329,Monica,"La casa e l'accoglienza di Grace meritano 5 stelle!
Grace e' solare e sorridente, disponibile per ogni richiesta.
Fantastica la colazione: a disposizione degli ospiti succhi di frutta, cereali, marmellate,Nutella, caffe', cioccolata,the,latte,yogurt, formaggio, salumi,pane....
La cucina a disposizione per prepararsi i pasti e' dotata di ogni attrezzatura possibile.
Tutto e' pulito e profumato.
Consigliatissimo per una super vacanza a Londra come e' stata la nostra.
Grazie Grace!!!
Monica & Debby
"
25123,89981,40425,178625,Raymond,"Grace is a perfect hostess. The room was spacious , quiet and very clean. It felt like a home. Strongly recommended.
Raymond Genesse, Ottawa, Canada"
25123,100713,40441,114654,Hai,"Great place to stay in London! good price,quiet neighbour, easy access to train...and buses. Grace is a wonderful host and kindness... highly recommend to every one... 
Hai nguyen! from Canada. ( thanks so much Grace for every thing)"
25123,107260,40449,210522,Eric,"My wife and I had a great time with Grace!  We spent three days in London and were looking for a cheap, safe and clean place we could stay. That's just what we found at Grace's.  She has set up her house perfectly for visitors.  Each room has a separate lock. She stocks her fridge with toast, jam, coffee and tea.  And, she keeps it super-clean.  Her neighborhood is safe, too!  Grace, thanks for housing us for two nights.  Cheers!"
25123,110652,40454,237836,Shawna,Grace's house is perfectly clean and comfortable. Grace is bright and cheerful.
25123,128822,40479,86100,Abbey,"We stayed at Grace's place for 10 days and it was great. Her home is large, inviting, and very clean. We were able to get into the city center quickly and never had a problem with the transportation choices (rail or bus). We even enjoyed touring the nearby Golder's Green shopping area that has some good restaurants itself. Grace is thoughtful and friendly and made our stay really lovely. I recommend this for anyone staying in London!"
25123,136771,40492,264066,Peter,"I'm not sure what to say that hasn't already been said - Grace is wonderful and helpful, and the room was spacious and incredibly comfortable. Really a great experience - I will definitely try to stay here again the next time I'm in London."
25123,144994,40509,52087,Phil,It was just like living at home!
25123,152044,40523,294215,Adabara,"Absolutely fantastic stay at Graces's, nice clean house, and friendly environment. Would highly recommend as a place to stay in london"
25123,169871,40555,204902,Sara,"We stayed at Grace house for a week and it was great. The room was spacious and clean, the house is located on a quiet street, so noise. Grace is very friendly and great host. I would defiantly recommend Grace place to stay in. "
25123,171895,40561,297248,Adrienne,"I thoroughly enjoyed my stay at Grace's home.  Her house is so tidy and comfy.  She provided plenty food, amenities, and overall warmth.  Grace is such an interesting friendly woman.  I was privileged to be able to share her home.  I would highly encourage any traveler to make Grace's home their home."
25123,180577,40584,38241,Lenny,"Grace is the gold standard for a professionally run B &B.  Bedrooms and communal spaces are tastefully appointed, spacious and kept meticulously clean and quiet.  Guests have full access to kitchen with complete cookery, washing machine and dinner/living space.  Grace's generosity in providing breakfast foods (eggs, cereal, cold cuts,breads, biscuits, coffee, teas) and beverages (every juice imaginable, bottled water, etc.) is way above and beyond the call.   Shopping, good and diverse ethnic restaurants, and public transit on tube and bus are all readily available. "
25123,198414,40616,388558,David,"Pleasant, clean, quiet, and enjoyable. Brent Cross is a fair haul from the typical tourist areas - about :35 minutes at the best of times via the Tube. Being in a largely Jewish neighborhood, everything closes down on Friday nights for Sabbath, so remember to do any food shopping before closing. Grace is a very pleasant and personable host."
25123,202694,40621,121790,William,"Great place to stay, Grace is a generous host and is quite welcoming.  One plus for me, that is probably not relevant to many, but I'll mention it anyway:  this is a good place to stay for someone doing research in the British Library newspaper archives, 5 minutes to the tube, 5 minutes on the train and you're at the archives.  Even if you're going to the main British Library at St. Pancreas, this is good place.  Evenings are quiet, so you can get some work done, if you're so inclined."
25123,212717,40631,456362,Emmanuel,"It was a realy pleasure,Grace is an Angel.J ai passé un merveilleux sejour dans un calme absolu.Merci pour tout Grace,ton sourire est RADIEUX."
25123,365442,40735,493774,Elena,"I spent a lovely week at Grace's in July 2011. The house is very well located (5-7 minutes from the tube), the borough is super quiet and safe which was one of the main criteria for me. Rooms are spacious, clean and comfortable. I really appreciate it that Grace was patiently waiting for me though I reached the place after midnight, she showed me around, explained everything to me. 
She is a great host, friendly and nice, she provides her quests with all sorts of food: yougurts, cheese, ham, juice, water, milk etc. It's all well arranged. 
The place is super clean and well kept, I’m sure you’ll enjoy staying with Grace as much as I did. Believe me you won't be disappointed. 
Thank you Grace, hope to meet you again one day.
"
25123,397883,40750,421357,LaToya,"LOVED MY VACATION!!!! Grace's place is lovely! My partner and I just returned from a 6 day stay in London, and I have to say, it was truly amazing. And staying at Grace's was one of the reasons.

I can't say enough about her and her home. Grace was a very gracious, helpful host. Her home was cleaner and more comfortable than some hotel rooms I've been in. Her kitchen was always stocked with food for a self catered breakfast (which was really helpful when your a tourist and don't really want to waste time eating out for breakfast.) and it was always clean.

The room was a comfortable size with a comfortable bed and wifi. There is a shared bathroom, but even with the two other rooms in the house occupied, it wasn't a problem.

The location was perfect for us. It was a relly easy commute to central London. After sightseeing in the heart of London, it was nice to go back to the peace and quiet of a neighborhood.

We plan on making another visit to London early next year and we plan to stay with Grace again!!!!!"
25123,431383,40764,349137,Yumi,"We have been travelling around the world with Air'b'n'b for almost 6 months and this has been the best experience we have had so far! Grace is lovely and her place is clean, welcoming and in a nice/ quiet area. We stayed for 2 weeks and she was kind enough to clean the room after the first week and change our bedding and towels. Great location. We went jogging every morning near Hampstead which has a beautiful park and forest area. Cute shops and cafes at Hampstead also. We found great Lebanese and Turkish restaurants near Golders Green. We would love to stay here again when we return to the UK. Thanks Grace for being such a lovely host!"
25123,451593,40771,929988,Nele,"Very clean and nice place to stay !! 
Grace is very good host. Thank you!"
25123,466946,40777,929958,Stefano,"Esperienza ottima! la casa è davvero carina e la stanza confortevole. E' una sistemazione pulita, spaziosa ed accogliente ad un buon prezzo per Londra. Letto comodo, colazione abbondante ma soprattutto Grace fa la differenza: molto gentile, cordiale e disponibile! Inoltre la casa è a pochi passi dalla fermata di metropolitana della Northen Line...poche fermate e sei nel centro della città!"
25123,503200,40791,940759,Lemont,I had a wonderful time at Grace's during my holidays in London. Grace is truly a welcoming and gracious host. My experience was like going home to visit family and staying with a friend or relative. I will definitely look-up her listing on my next trip. Thanks Grace for great first-time experience in London!
25123,596321,40820,715462,Geraldine,"Grace is a most excellent host! She is very friendly and easy to talk to and more than willing to help. Every time we see her, she's always smiling and happy! It was really nice to chat to her. We felt really at home.

The room is clean and spacious. We stayed for more than 2 weeks and she offered to change our bedsheets after a week or so which was really nice! 

The location is just a short distance away from Brent Cross station and Golder's Green. It is a quiet Jewish neighbourhood and very safe at night. There are plenty of grocery shops and places to eat at Golder's Green so not to worry. Both stations are on the northern line which doesn't seem to get much delays or disruptions which is good. It's easy to get to zone 1 too.. just abit long. 

We used her kitchen and her washing machine with no problems. And stayed up to watch tv all night. I hope we weren't too noisy! haha.

I would definitely recommend Grace's place to anyone.

This was our first time staying with airbnb and it was a great experience. We even had a nice time chatting with another traveller staying there who came from South Africa. 

I will definitely be doing this again. :)"
25123,959256,40967,1618844,Tiago,Grace was an explendind host. She was also very helpful providing all the relevant information and maps regarding the routes and transports.
25123,2870810,41225,3837225,Joe,"Sadly I didn't get to meet Grace during my stay, but from her house and how she looks after her guests she is a lovely lady!  Anywhere that provides decent granary bread and Horlicks has my seal of approval. The house was incredibly clean and welcoming, sometimes it felt a little cold, but other than that I had a lovely stay."
25123,3519195,41316,4877768,Enrico,"Grace is very nice and gentle, the house is meticulously cleaning and near to the underground station ...... everything went perfect

"
25123,3547893,41320,3784440,Stephanie,"We stayed at Grace’s home for two nights. She and her boyfriend are very nice. They were helpful, arranging a taxi for us. Grace’s house is perfectly clean, it can’t be any better. The house and our room was tastefully furnished, but without any odds and ends. You share the bathroom with the host and other guests, but that was no problem at all and everything perfectly in shape. A wide range of food is provided for breakfast (different juices, jams, cereals, etc.), everything fresh and appetizingly. The house is quite and in a good neighbourhood, a few minutes from tube station Brent Cross. We had a wonderful time and I totally recommend staying here!"
25123,3704697,41338,5252831,Natasha,"I enjoyed my stay at Grace's very much! Nice and quiet location, very friendly and welcoming hosts, very clean house. Everything was perfect! Will stay there next time I'm in London. Thank you Grace! "
